Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
UnderArmour,Expired 25% Off Select UA Gear @ Under Armour,"Under Armour offers 25% off Select UA Gear.
Free shipping.
Deal ends 12/31.",11/20/2016,12/31/2016,6,31,18
UnderArmour,Expired 25% Off + Free Shipping Select Tech & Fleece @ Under Armour,"Under Armour offers 25% off select tech & fleece.
Free shipping.
Deal ends 11/13.",11/07/2016,11/13/2016,6,60,14
UnderArmour,Expired Extra 25% Off Select Under Armour Outlet Styles,"Under Armour offers an extra 25% Off on Select Under Armour Outlet Styles
Prices as marked
Free Shipping on all orders  via coupon code ""GEARUP"".
Deal ends 10/27",10/28/2016,10/27/2016,16,259,64
UnderArmour,Expired $13.49 UA ColdGear® Infrared Hood | Under Armour US,"Under Armour offers the UA ColdGear® Infrared Hood | Under Armour US for $13.49.
Free shipping via coupon code ""OCTFREESHIP"".
  Features: ColdGear® Infrared uses a soft, thermo-conductive inner coating to absorb and retain your own body heat. Form-fitting balaclava hood is light, thin & breathable. Offers full facial protection that extends below the neck and can convert to a neck gaiter. Drop chin for full ventilation. Flatlock stitching adds a slight pop of color.",10/25/2016,,6,27,8
UnderArmour,Expired New Items Added! Free Shipping! All UA Outlet Styles @ Under Armour,"Under Armour offers all UA Outlet styles on sale, from $11.99. (Prices as marked)
Free shipping via coupon code ""OCTFREESHIP"".",10/18/2016,,14,220,44
UnderArmour,Expired Free Shipping on All Orders @ Under Armour,"Limited Time!
Under Armour offers free shipping on all orders.
Free shipping.",09/20/2016,,60,357,177
UnderArmour,Expired Extra 25% Off+Free Shipping All UA Outlet Styles @ Under Armour,"Under Armour offers an extra 25% off all UA Outlet styles.(Prices as marked)
Free shipping.
Deal ends 9/28.",09/16/2016,09/28/2016,,54,18
UnderArmour,Expired ColdGear® Infrared Hood,"Under Armour offers the ColdGear® infrared hood for $13.49.
Free shipping.
  Features:Form-fitting balaclava hood is light, thin & breathable. Offers full facial protection that extends below the neck and can convert to a neck gaiter. Drop chin for full ventilation.",09/16/2016,,11,27,8
UnderArmour,Expired Free Shipping on All Shorts & T-Shirts at Under Armour,"Under Armour offers Limited Time Free Shipping on All Shorts & T-Shirts
Deal ends 8/31.",08/25/2016,08/31/2016,2,13,7
UnderArmour,Expired Limited Time! $10 Off Select Bags @ Under Armour,"Under Armour offers $10 Off Select bags .
Free Shipping on orders over $49.
Deal ends 8/6.",07/19/2016,08/06/2016,,23,8
UnderArmour,Expired The UA Storm Big Logo Backpack @ Under Armour,"Under Armour offers the The UA Storm Big Logo Backpack for $59.99.
Free shipping.
Deal ends 8/6.",07/17/2016,08/06/2016,,24,10
UnderArmour,Expired New Items Added! Up to 45% Off + Free Shipping End of Season Sale @ Under Armour Outlet,"New items added! Under Armour Outlet offers Up to 45% Off + Free Shipping End of Season Sale.
Free shipping.
Deal ends 7/11.",07/08/2016,07/11/2016,5,35,17
UnderArmour,Expired 3 for $30 Women’s Underwear + Free Shipping @Under Armour,"Under Armour offers 3 for $30 Women’s Underwear.
Limited Time: FREE STANDARD SHIPPING on all orders. No minimum.
Deal ends 7/11.",07/08/2016,07/11/2016,,42,11
UnderArmour,Expired 25% Off Select Running Shoes @ Under Armour,"Under Armour offers 25% Off Select Running Shoes, prices as shown.
Free Shipping on orders over $49.",06/24/2016,,2,35,16
UnderArmour,Expired Up to 40% Off Select Sale Items @ Under Armour,"Under Armour offers Up to 40% Off Select Sale Items.
Free Shipping on orders over $49.",06/08/2016,,8,64,29
UnderArmour,Expired $129.99 UA Curry Two Men’s Basketball Shoe,"Under Armour offers the UA Curry Two Men’s Basketball Shoe for $129.99.
Free shipping.
  Features: Innovative UA SpeedForm technology upper molds to the foot for a precision fit, eliminating all distraction, Perforated engineering offers lightweight, durable breathability.",05/25/2016,,11,12,11
UnderArmour,Expired Outlet Items @ Under Armour,"Under Armour offers Outlet Items.
Free Shipping on orders over $49.",03/28/2016,,2,94,39
UnderArmour,Expired UA Micro G® Assert V Men’s Running Shoe,"Under Armour offers the UA Micro G® Assert V Men’s Running Shoe for $52.99
Free shipping on orders $49+

Upper uses light, supportive foam sandwiched between 2 layers of breathable mesh. Durable leather overlays for stability & to lock in your midfoot. Die-cut, full-length 4D Foam® sock liner for added comfort & a custom fit",02/24/2016,,1,35,17
UnderArmour,Expired Select Outlet Items On Sale @ Under Armour,"Under Armour offers Select Outlet Items On Sale.
Free Shipping on orders over $49.",02/07/2016,,5,89,37
UnderArmour,Expired From $14.99 Select Items Sale @ Under Armour,"Under Armour offers Select Items Sale, from $14.99.
Free shipping on all ColdGear® + Free Returns.",02/03/2016,,1,16,9
UnderArmour,Expired Items Added to Outlet Sale @ Under Armour,"Under Armour offers Outlet Sale.
Free Shipping on orders over $49.",01/04/2016,,36,245,77
UnderArmour,Expired Select Gear Sale @ Under Armour,"Under Armour offers Select Gear Sale.
Free shipping.",12/15/2015,,3,46,17
UnderArmour,Expired 500+ New Outlet Items Just Added + Free Shipping & Returns @ Under Armour,Under Armour offers 500+ New Outlet Items Just Added + Free Shipping & Returns.,12/11/2015,,9,97,31
UnderArmour,"Expired 25% Off Under Armour Hoodies, Armour Fleece Pants and More","Under Armour offers 25% off Hoodies, Armour Fleece Pants, Thermals and more
Free shipping
Deal ends 12/13",12/10/2015,12/13/2015,,17,10
UnderArmour,Expired 25% Off Cyber Weekend Sale @ Under Armour,"Under Armour offers 25% Off Cyber Weekend Sale.
Free shipping.",11/25/2015,,3,67,9
UnderArmour,Expired Up to 40% Off + $25 Off $100 Outlet Sale @ Under Armour,"Under Armour offers Up to 40% Off Outlet Sale.
Update: get an extra $25 off $100+ via Visa Checkout. (Exclusions apply)
Shipping fee is $4.99, or free shipping on orders over $49.",10/31/2015,,31,242,15
UnderArmour,"Expired $23.99 Women's UA HeatGear® Armour 17"" Novelty Capri","Under Armour offers the Women's UA HeatGear® Armour 17"" Novelty Capri for $23.99.
Free Shipping on orders over $49.",10/09/2015,,1,14,
UnderArmour,Expired Up to 50% Off Outlet Sale @ Under Armour,"Under Armour offers Up to 50% Off Outlet Sale.
Free Shipping on orders over $49.",08/05/2015,,,20,
UnderArmour,Expired Up to 50% Off Outlet Sale @ Under Armour,"Under Armour offers Up to 50% Off Outlet Sale.
Free Shipping on orders over $49.",07/07/2015,,,39,
UnderArmour,Expired Up to 50% Off Outlet Sale @ Under Armour,"Under Armour offers Up to 50% Off Outlet Sale.
Free Shipping on orders over $49.",06/01/2015,,1,18,
UnderArmour,Expired Up to 40% Off Bottoms Sale @ Under Armour,"Under Armour offers Up to 40% Off Bottoms Sale.
Free Shipping on orders over $49.",05/12/2015,,2,17,
UnderArmour,Expired Up to 40% Off Outlet Sale @ Under Armour,"Under Armour offers Up to 40% Off Outlet Sale.
Free Shipping on orders over $49.",05/12/2015,,1,36,
UnderArmour,"Expired Under Armour Men's HeatGear® ArmourVent™ Fitted Short Sleeve, Multiple Colors Available","Under Armour offers the Under Armour Men's HeatGear® ArmourVent™ Fitted Short Sleeve for $34.99. Multiple Colors Available.
Free Shipping on orders over $49.",04/01/2015,,,1,1
UnderArmour,Expired Several New Items Added to Outlet @ Under Armour,"Under Armour offers Several New Items Added to the Outlet Section.
Free Shipping on orders over $49.",03/12/2015,,12,33,
UnderArmour,Expired $29.99 Armour39 Module & Chest Strap (Performance Monitor),"Under Armour offers the Armour39 Module & Chest Strap(Performance Monitor) for $29.99 via coupon code ""MMFA39"".

Features: Armour39 precisely captures every heartbeat no matter your workout—from endurance running to interval training. Stores your biometric info, Captures every heart beat, Bluetooth, Transmits within 15 feet, sweatproof, iOS and Android app.",03/05/2015,,2,12,
UnderArmour,Expired Under Armour Post-Holiday Outlet Event,"Under Armour offers the Post-Holiday Outlet Event.
Free Shipping on Orders Over $49",12/29/2014,,,7,
UnderArmour,Expired Under Armour Men's Under Armour® Short Sleeve Compression Shirt,"Under Armour offers the Under Armour Men's Under Armour® Short Sleeve Compression Shirt for $33.99.
Free Shipping on orders over $49.",12/16/2014,,26,22,2
UnderArmour,Expired Select UA ColdGear® Baselayer and Hoodies @ Under Armour,"Under Armour offers Select UA ColdGear® Baselayer and Hoodies.
Free shipping.
Deal ends 12/14.",12/08/2014,12/14/2014,4,8,
UnderArmour,Expired $32.99 Under Armour Men’s Charged Cotton® Storm Battle Hoodie,"Under Armour offers the Under Armour Men’s Charged Cotton® Storm Battle Hoodie, in 6 colors for $32.99
Free shipping",12/08/2014,,,5,
UnderArmour,Expired Up to 50% Off Under Armour Outlet Sale,"Under Armour offers Up to 50% Off Under Armour Outlet Sale, including clothing, shoes and accessories.
Free shipping.
25% Off The Big Logo Hoodie Sale is also available.",12/06/2014,,1,27,
UnderArmour,"Expired Under Armour Men's Charged Cotton® V-Neck T-Shirt, 3 Colors","Under Armour offers the Under Armour Men's Charged Cotton® V-Neck T-Shirt for $18.99. 3 colors available.
Free shipping.",12/04/2014,,,4,
UnderArmour,Expired 25% Off The Big Logo Hoodie @ Under Armour,"Under Armour offers 25% Off The Big Logo Hoodie.
Free shipping.
Deal ends 12/6.",12/02/2014,12/06/2014,,4,
UnderArmour,Expired Women's ColdGear® Cozy Crew,"Under Armour offers the Women's ColdGear® Cozy Crew for $36.99.
Free shipping.

Features: Dual-layer EVO ColdGear® construction combines a smooth, fast-drying exterior with a brushed, heat-trapping interior; Signature Moisture Transport System wicks sweat to keep you dry and light; Lightweight, 4-way stretch construction improves mobility and maintains shape.",11/21/2014,,,1,
UnderArmour,Expired Under Armour Women’s Charged Cotton® Undeniable T-Shirt,"Under Armour offers the Under Armour Women’s Charged Cotton® Undeniable T-Shirt, select colors, for $18.99
Free shipping on orders over $25",11/12/2014,,,,
UnderArmour,Expired $29.99 Armour39 Module & Chest Strap(Performance Monitor),"Under Armour offers the Armour39 Module & Chest Strap(Performance Monitor) for $29.99 via coupon code ""MMFSAVE70"".
Free 1 Year MapMyRide MVP membership with purchase

Features: The first true measure of an athlete that boils your workout down to a single score 1.0-10.0. And, unlike other heart rate monitors that only average your heart rate data, Armour39® precisely captures every heartbeat no matter your workout—from endurance running to interval training. Stores your biometric info, Captures every heart beat, Bluetooth, Transmits within 15 feet, sweatproof, iOS and Android app, Long lasting coin cell battery",11/07/2014,,12,17,
UnderArmour,Expired Women's UA Armour® Fleece Full Zip Hoodie,"Under Armour offers the Women's UA Armour® Fleece Full Zip Hoodie for $48.99.
Free shipping.",11/04/2014,,,2,
UnderArmour,Expired Under Armour Women's UA Tech™ Long Sleeve Shirt,"Under Armour offers the Under Armour Women's UA Tech™ Long Sleeve Shirt for $21.99
Free shipping on orders over $49",10/24/2014,,,1,
UnderArmour,Expired Several New Items In The Outlet @ Under Armour,"Under Armour offers Several New Items in the Under Armour Outlet.
Free shipping with $49 purchase.",10/16/2014,,2,12,
UnderArmour,Expired From $34.99 Select UA Hoodies @ Under Armour,"Under Armour offers  Select UA Hoodies from $34.99.
Free Shipping on orders over $49.
Deal ends 12/31.",10/16/2014,12/31/2014,,2,
UnderArmour,Expired 25% Off Sale Items @ Under Armour,"Under Armour offers 25% Off Sale Items.
Prices as shown on page.
Free Shipping on orders over $49.",10/10/2014,,,10,
UnderArmour,"Expired $33.99 Under Armour HeatGear® Alpha 17"" Mesh Capri","Under Armour offers the Under Armour HeatGear® Alpha 17"" Mesh Capri for $33.99
Free shipping on all orders over $25",10/03/2014,,,4,
UnderArmour,"Expired $30.99 Under Armour Women's Charged Cotton Undeniable Full Zip, 7 Colors Available","Under Armour offers the Women's Charged Cotton Undeniable Full Zip, 7 Colors Available for $30.99.
Free Shipping on orders over $25.",10/02/2014,,1,4,
UnderArmour,"Expired $36.99 Under Armour Women's Heatgear® Armourvent™ Short Sleeve Shirt, 4 Colors Available","Under Armour offers the Under Armour Women's Heatgear® Armourvent™ Short Sleeve Shirt for $36.99. Available in 4 colors.
Free Shipping on orders over $49.",09/05/2014,,,,
UnderArmour,Expired Several Items In The Outlet @ Under Armour,"Under Armour offers Several New Items in the Under Armour Outlet
Free shipping with shoes purchase.
Deal ends 8/24.",08/19/2014,08/24/2014,26,5,
UnderArmour,Expired 400+ New Items Just Added @ Under Armour Outlet,"Under Armour offers several items during their Summer Outlet Event.
While supplies last.",07/29/2014,,13,2,
UnderArmour,Expired 25% Off Select Women's UA Great Escape Shorts,"Under Armour offers 25% Off Select Women's UA Great Escape Shorts, in multiple colors, for $22.99
Free shipping.
Deal ends 8/30.",07/25/2014,08/30/2014,1,4,
UnderArmour,Expired $16.49 Under Armour Run Adjustable Cap,"Under Armour offers the Under Armour Run Adjustable Cap for $16.49.
Free shipping.",06/22/2014,,,,
UnderArmour,Expired $18.99 Under Armour Men's HeatGear Sonic Compression Short-Sleeve Top,"Under Armour offers the Under Armour Men's HeatGear Sonic Compression Short-Sleeve Top for $18.99.
Free shipping.",06/16/2014,,,,
UnderArmour,Expired $33.99 MEN'S UNDER ARMOUR® COMPRESSION SHIRT,"Under Armour offers the MEN'S UNDER ARMOUR® COMPRESSION SHIRT for $33.99.
Limited Time Free Shipping (Ends 6/18).",06/16/2014,,40,,
UnderArmour,Expired 500+ New Items Added Summer Outlet Event + Limited Time Free Shipping @ Under Armour,"Under Armour offers 500+ New Items Added Summer Outlet Event
Limited Time Free Shipping (Ends 6/18)
Deal ends 7/6.",06/16/2014,07/06/2014,4,,
UnderArmour,"Expired $24.99 UA Women’s Charged Cotton® Undeniable T-Shirt, Multiple Colors Available","Under Armour offers the UA Women’s Charged Cotton® Undeniable T-Shirt for $24.99. Available in multiple colors.
Free Shipping on orders over $49.",06/05/2014,,,,
UnderArmour,Expired $59.99 UA Studiolux® Striped Legging,"Under Armour offers the UA Studiolux® Striped Legging in two colors, for $59.99.
Free shipping on orders over $75.",05/28/2014,,,,
UnderArmour,"Expired New Items Added to Outlet Section Select Men's, Women's, and Kids' Apparel, Footwear, and Accessories @ Under Armour","Under Armour offers select men's, women's, and kids' apparel, footwear, and accessories, recently added to the Outlet.
Prices as shown on page.
Free shipping on all orders.",05/23/2014,,,,
UnderArmour,Expired Several New Items in the Under Armour outlet section + Free Shipping,"Under Armour offers selected apparel, footwear, and accessory items in its outlet section.
Shipping is free.
Deal ends 5/26.",05/23/2014,05/26/2014,,3,
UnderArmour,Expired $5.99 UA Women's Mini Headbands,"Under Armour offers Women's Mini Headbands for $5.99
Free shipping.",05/05/2014,,,1,
UnderArmour,Expired $19.99 UA Victory Tank (All Colors),Under Armour offers the UA Victory Tank (All Colors) for $19.99 + free shipping,05/05/2014,,3,,
UnderArmour,Expired $11.99 Two-Pair Pack of Under Armour Men's Ultralite Run Socks,"Under Armour offers the Two-Pair Pack of Under Armour Men's Ultralite Run Socks for $11.99.
Free Shipping .",04/30/2014,,,,
UnderArmour,Expired $17.99 Under Armour Women's Achieve Burnout T-Shirt (Multiple Colors Available),"Under Armour offers the Under Armour Women's Achieve Burnout T-Shirt for $17.99.
Free Shipping .",04/30/2014,,,,
UnderArmour,Expired $16.99 Women's UA Victory Tank Top,"Under Armour offers Women's UA Victory Tank Top in 5 colors for $16.99
free shipping on all orders $49+ or free two day shipping on all orders $150+",04/18/2014,,1,,
UnderArmour,Expired $53.99 Under Armour Men's Spine Vice Running Shoes,Under Armour offers the Under Armour Men's Spine Vice Running Shoes for $53.99 in 5 colors with free shipping.,04/05/2014,,,,
UnderArmour,Expired $18.99 Women's CHARGED COTTON® undeniable tank @ Under Armour,"Under Armour offers Women's CHARGED COTTON® undeniable tank for $18.99.
Free shipping.",03/19/2014,,,,
UnderArmour,Expired $38.99 Under Armour Women's Armour Fleece Storm Full Zip Hoodie,Under Armour offers Under Armour Women's Armour Fleece Storm Full Zip Hoodie for $38.99.,03/19/2014,,,,
UnderArmour,Expired As Low As $4.99 New Markdowns + Free Shipping on All Orders @ Under Armour,"Under Armour offers New Markdowns from $4.99.
Free shipping on all orders.
Deal expires 3/23.",03/16/2014,03/23/2014,,1,
UnderArmour,Expired From $36.99 Men’s UA Tech™ Fleece Pullover Hoodie,Under Armour offers Men’s UA Tech™ Fleece Pullover Hoodie from $36.99.,03/12/2014,,,,
UnderArmour,Expired New Items Added Outlet Section @ Under Armour,"Under Armour offers new items in their outlet section.
Free Shipping on all orders.
Deal expires 2/23.",02/24/2014,02/23/2014,4,5,
UnderArmour,Expired $32.99 Under Armour Charged Cotton Storm Men's Battle Hoodie,"Under Armour offers the Under Armour Charged Cotton Storm Men's Battle Hoodie for $32.99 with free shipping via coupon code ""BRADSSHOPUA"".",02/21/2014,,,1,
UnderArmour,Expired $32.99 UA's Women's Battle Hoodie,"Under Armour offers UA's Women's Battle Hoodie in 7 colors for $32.99 (was $54.99).
Free shipping with order over $49.",02/08/2014,,,,
UnderArmour,Expired $33.99 Under Armour Men’s UA Tech 1/4 Zip,"Under Armour offers Men’s UA Tech 1/4 Zip for $33.99
Free shipping over $49",02/08/2014,,,1,
UnderArmour,Expired Outlet Section @ Under Armour,"Ending today(1/26). Under Armour offers several items in their outlet section; new styles recently added.
Free shipping on all orders.",01/27/2014,,5,1,
UnderArmour,Expired From $11.99 Under Armour's Outlet Event @ Under Armour,"Under Armour offers the Under Armour's Outlet Event with prices starting at $11.99
Free shipping with orders over $49.
Deal expires 1/8.",01/04/2014,01/08/2014,,1,
UnderArmour,Expired From $11.99 Under Armour's Outlet Event @ Under Armour,"Under Armour offers the Under Armour's Outlet Event with prices starting at $11.99
Free shipping with orders over $49.
Deal expires 1/2.",12/26/2013,01/02/2013,,1,
UnderArmour,Expired $25.85 Mens Armour Fleece Storm Big Logo Hoodie,Under Armour offers the Mens Armour Fleece Storm Big Logo Hoodie for $25.85 with free shipping.,12/19/2013,,,,
UnderArmour,Expired Free shipping entire site Under Armour sale,"Under Armor offers free shipping with no minimum purchase required.
Plus, it stacks with men's, women's, and kids' apparel, footwear, and accessories in its outlet section, which are marked as low as $7.19.",12/16/2013,,,1,
UnderArmour,Expired Under Armour The UA Battle Hoodie,"Under Armour offers The UA Battle Hoodie with free shipping
Valid: 11/27 noon - 12/7 EST",11/27/2013,,,1,
UnderArmour,Expired Under $50 Popular Under Armour ColdGear Items @ Under Armour,"Under Armour offers Under $50 Popular ColdGear Items.
Free shipping with order over $49.",10/18/2013,,,,
UnderArmour,Expired $27.49 Under Armour Men's Tech Fleece Full-Zip Hoodie,"Today only (10/9), Under Armour offers the Under Armour Men's Tech Fleece Full-Zip Hoodie in Carbon Heather for $27.49 plus $3.99 for shipping.",10/09/2013,,,,
UnderArmour,"Expired Summer Outlet @ Under Armour, from $3.99","New Items Added! Under Armour offers several men's, women's, and kids' apparel and footwear items in its outlet section as part of its Summer Outlet Event, with prices starting at $3.99.
Shipping starts at $5.99, or free shipping on orders over $49.",09/27/2013,,19,1,1
UnderArmour,Expired Free Shipping & Returns on Sports Bras @ Under Armour,"Under Armour offers Free Shipping & Returns on Sports Bras.
Offer expires 9/17.",09/05/2013,,,1,
UnderArmour,Expired Free shipping Under Armour Summer Outlet sale,"Under Armour offers several men's, women's, and kids' apparel and footwear items in its outlet section as low as $9. (Prices are as marked.)
Free shipping.
Deal expires 9/3.",09/02/2013,09/03/2013,,,
UnderArmour,Expired Free Shipping on any Order @ Under Armour,"Under Armour offers Free Shipping on any Order.
Offer expires 8/12.",08/09/2013,,,,
UnderArmour,Expired $69.99 Under Armour Men's Spine Venom Running Shoes,Under Armour offers its Under Armour Men's Spine Venom Running Shoes in four colors (was $89.99) for $69.99 with free shipping.  ,07/17/2013,,,,
UnderArmour,Expired $11.99 Under Armour Men's Introducta Shorts,Under Armour offers the Under Armour Men's Introducta Shorts in White for $11.99 with free shipping.,06/25/2013,,,,
UnderArmour,Expired $29.25 Under Armour Men's Charged Cotton Pullover Hoody,Under Armour offers the Under Armour Men's Charged Cotton Storm Pullover Hoody in Black for $29.25 with free shipping.,06/25/2013,,,,
UnderArmour,Expired $35.99 Under Armour Men's Tech Fleece Full-Zip Hoodie,"Under Armour offers its Under Armour Men's Tech Fleece Full-Zip Hoodie in six colors for $35.99 with free shipping.
Deal expires 6/12.",06/07/2013,06/12/2013,,,
UnderArmour,Expired $29.99 Under Armour Women's Pants,Under Armour offers the Under Armour Women's Charged Cotton Pants in Black and only in sizes S and M for $29.99 with free shipping.,06/07/2013,,,,
UnderArmour,Expired $38.99 Under Armour Men's Charged Cotton Pullover Hoody,"Under Armour offers the Under Armour Men's Charged Cotton Storm Pullover Hoody in 12 colors for $38.99 with free shipping.
Deal expires 6/12.",06/07/2013,06/12/2013,,,
UnderArmour,Expired $14.99 Under Armour Men's Introducta Shorts,"Today only, Under Armour offers Under Armour Men's Introducta Shorts for $14.99 with free shipping.",05/14/2013,,,,
UnderArmour,Expired Several Items Available @ Under Armour Outlet Online Store,"Under Armour offers several outlet items. Prices as shown.
Free shipping at $25 via code UABRADS25",04/29/2013,,2,,
UnderArmour,Expired $55.99 Under Armour Men’s UA Run Storm Hooded Jacket,"Ending today (Mar 25), Under Armour offers Under Armour Men's UA Run Storm Hooded Jacket for $55.99 with free shipping.",03/26/2013,,,,
UnderArmour,Expired $29.99 Under Armour Men's ColdGear Golf Fitted Mock,Under Armour offers the Under Armour Men's ColdGear Golf Fitted Mock in four colors for $29.99 plus $3.99 for shipping.,03/07/2013,,,,
UnderArmour,Expired $32.99 Under Armour Men's Strength Track Jacket,"Under Armour offers its Under Armour Men's Strength Track Jacket in three colors,for $32.99 with free shipping.",02/16/2013,,,,
UnderArmour,Expired Under Armour Outlet Many Items Available,"Under Armour several outlet items (men's, women's, and kids' apparel, footwear, and accessories) with items starting at $3.99 + free shipping.",02/15/2013,,,,
