Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
ClubMonaco,Expired 30% Off select Sweaters sale @ Club Monaco,"Club Monaco offers 30% Off select Sweaters sale with coupon code COZY30
Eligible items as marked
Free shipping on orders over $150.
Deal expires 11/17.",11/15/2013,11/17/2013,,,
ClubMonaco,Expired 30% Off select Coats sale @ Club Monaco,"Club Monaco offers 30% Off select Coats sale with coupon code COVERUP
Eligible items as marked
Free shipping on orders over $150
Deal expires 11/10",11/07/2013,11/10/2013,7,2,
ClubMonaco,Expired Up to 70% Off New Markdowns @ Club Monaco,"Club Monaco offers Up to 70% Off New Markdowns
Free shipping on orders over $150",11/05/2013,,1,2,
ClubMonaco,Expired Up to 60% Off +extra 30% OFF Sale Items @ Club Monaco,"Club Monaco offers Up to 60% Off +extra 30% OFF Sale Items with coupon code LASTCHANCE30
Free shipping on orders over $150
Deal expires 10/30",10/29/2013,10/30/2013,2,2,
ClubMonaco,Expired Up to 50% Off Sale Items @ Club Monaco,"Club Monaco offers Up to 50% Off Sale Items
Free shipping",10/11/2013,,7,,
ClubMonaco,Expired Additional 30% Off Already Reduced Styles @ Club Monaco,"Club Monaco offers Additional 30% Off Already Reduced Styles with coupon code: EXTRA30
Free shipping
Deal expires 9/22",09/19/2013,09/22/2013,8,,
ClubMonaco,Expired Extra 50% Off Already Reduced Styles @Club Monaco,"Club Monaco offers an Extra 50% Off Already Reduced Styles via code FINAL50.
Free shipping on all orders (choose Economy shipping).",09/01/2013,,17,,
ClubMonaco,Expired Weekend Special! Extra 40% Off Already Reduced Styles @Club Monaco,"Club Monaco Weekend Special offers an Extra 40% Off Already Reduced Styles via code HOT40.
Free shipping on all orders (choose Economy shipping).
Deal ends 8/18.",08/18/2013,08/18/2013,12,,
ClubMonaco,Expired Extra 40% OFF Sale Items @ Club Monaco,"Club Monaco offers extra 40% off sale items via coupon code AUG40.
Free shipping on all orders (choose Economy shipping).
Deal expires 8/13",08/12/2013,08/13/2013,6,1,
ClubMonaco,Expired Club Monaco Hackey Sack,Club Monaco offers the Club Monaco Hackey Sack for $5 with free shipping.,07/30/2013,,1,,
ClubMonaco,Expired Extra 40% OFF Sale Items @ Club Monaco,"Update: Sale extended to July 22
Club Monaco offers extra 40% off sale items via coupon code SUMMER40.
Free shipping on all orders (choose Economy shipping).",07/20/2013,,15,3,
ClubMonaco,Expired 40% Off all Men's and Women's Shorts @ Club Monaco,"Club Monaco offers 40% Off all Men's and Women's Shorts with code SHORTS40
Free shipping",07/08/2013,,2,,
ClubMonaco,Expired Extra 30% Off Select Men's and Women's Sale Items @ Club Monaco,"Club Monaco offers an extra 30% off select men's and women's sale items via coupon code ""SUMMER30"" with free shipping.
Deal expires 7/7.",07/04/2013,07/07/2013,1,,
ClubMonaco,Expired Extra 30% OFF Sale Items @ Club Monaco,"Club Monaco offers extra 30% off sale items via coupon code SUMMER30.
Free shipping on all orders (choose Economy shipping).
Offer expires 2013-07-08",06/27/2013,,4,,
ClubMonaco,Expired Up to 65% OFF Summer Sale @ Club Monaco,"Club Monaco offers Up to 65% OFF Summer Sale.
Free shipping on all orders.
Women
Men",06/20/2013,,3,2,
ClubMonaco,Expired Up to an extra 30% OFF Sitewide @ Club Monaco,"Club Monaco offers 20% OFF of orders over $150, 25% OFF of orders over $200, or 30% OFF of orders over $250 via coupon code ""STAYCOOL"".
Free shipping on all orders.
Deal ends June 17.",06/17/2013,,7,,
ClubMonaco,Expired Extra 30% OFF Sale Items @ Club Monaco,"Club Monaco offers extra 30% off sale items via coupon code MEMORIAL30.
Free shipping on all orders (choose Economy shipping).
Offer expires 2013-05-27.",05/27/2013,,6,,
ClubMonaco,Expired Extra 30% OFF Sale Items @ Club Monaco,"Club Monaco offers extra 30% off sale items via coupon code SPRING30.
Free shipping on all orders (choose Economy shipping).
Offer expires 2013-04-29.",04/26/2013,,12,,
ClubMonaco,Expired Extra 20% OFF Sitewide @ Club Monaco,"Club Monaco offers Extra 20% OFF Sitewide with code 20JUST4U, including up to 60% OFF sale items
Free shipping
Deal expires 3/22/2013",03/22/2013,03/22/2013,16,,
ClubMonaco,Expired Up to Extra 30% OFF Sitewide @ Club Monaco,"Club Monaco offers 20% OFF of orders over $150, 25% OFF of orders over $200, or 30% OFF of orders over $250 via coupon code ""SAVEMORE"".
Free shipping on all orders.
Deal ends Mar 17.",03/17/2013,,18,,
ClubMonaco,Expired Up to 65% OFF Women's & Men's Apparel & Accessories Sale @ Club Monaco,"Club Monaco offers Up to 65% OFF Women's & Men's Apparel & Accessories Sale. Free shipping on all orders.
Women
Men",03/08/2013,,7,,
ClubMonaco,Expired Extra 20% OFF when you spend $150 + free shipping @ Club Monaco,"Club Monaco offers Extra 20% OFF when you spend $150 + free shipping with code SPRING20
Deal expires 3/3/2013",03/02/2013,03/03/2013,1,,
